"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"null","","iti_final_decisions","html-keyboard-response","823","1489205","0.0-4.0-33.0-3.0","12","11","0","0","","","","","null","","","","31","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"79","","final_decisions","html-keyboard-response","824","1489286","0.0-4.0-34.0-0.0","12","11","0","0","","","","","50","","","","32","1","28","body_parts","faces","","","","","","0","","0","","","","1500","1","1","28","45","faces","body_parts","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","50","50","NaN","0.079","","","","","","","","","","chosen","0","no_gain3","gain5","0"
"null","","final_decisions_confirmation","html-keyboard-response","825","1489290","0.0-4.0-34.0-1.0-0.0","12","11","0","0","","","","","null","","","","32","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","826","1489394","0.0-4.0-34.0-3.0","12","11","0","0","","","","","null","","","","32","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"88","","final_decisions","html-keyboard-response","827","1489484","0.0-4.0-35.0-0.0","12","11","0","0","","","","","50","","","","33","1","59","outdoor_scenes","objects","","","","","","0","","0","","","","2000","1","1","59","17","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","NaN","0.088","","","","","","","","","","chosen","1","gain3","no_gain2","1"
"null","","final_decisions_confirmation","html-keyboard-response","828","1489488","0.0-4.0-35.0-1.0-0.0","12","11","0","0","","","","","null","","","","33","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","829","1489596","0.0-4.0-35.0-3.0","12","11","0","0","","","","","null","","","","33","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"84","","final_decisions","html-keyboard-response","830","1489682","0.0-4.0-36.0-0.0","12","11","0","0","","","","","50","","","","34","1","58","outdoor_scenes","objects","","","","","","0","","0","","","","1500","1","1","58","21","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","NaN","0.084","","","","","","","","","","chosen","1","gain4","no_gain4","1"
"null","","final_decisions_confirmation","html-keyboard-response","831","1489686","0.0-4.0-36.0-1.0-0.0","12","11","0","0","","","","","null","","","","34","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","832","1489794","0.0-4.0-36.0-3.0","12","11","0","0","","","","","null","","","","34","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"69","","final_decisions","html-keyboard-response","833","1489865","0.0-4.0-37.0-0.0","12","11","0","0","","","","","50","","","","35","1","24","objects","faces","","","","","","0","","0","","","","1000","1","1","24","48","faces","objects","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","NaN","0.069","","","","","","","","","","unchosen","1","gain4","no_gain1","1"
"null","","final_decisions_confirmation","html-keyboard-response","834","1489868","0.0-4.0-37.0-1.0-0.0","12","11","0","0","","","","","null","","","","35","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","835","1489977","0.0-4.0-37.0-3.0","12","11","0","0","","","","","null","","","","35","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"91","","final_decisions","html-keyboard-response","836","1490070","0.0-4.0-38.0-0.0","12","11","0","0","","","","","50","","","","36","1","36","outdoor_scenes","body_parts","","","","","","0","","0","","","","3000","1","1","36","18","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","NaN","0.091","","","","","","","","","","unchosen","0","no_gain3","gain2","0"
"null","","final_decisions_confirmation","html-keyboard-response","837","1490073","0.0-4.0-38.0-1.0-0.0","12","11","0","0","","","","","null","","","","36","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","838","1490177","0.0-4.0-38.0-3.0","12","11","0","0","","","","","null","","","","36","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"90","","final_decisions","html-keyboard-response","839","1490270","0.0-4.0-39.0-0.0","12","11","0","0","","","","","50","","","","37","1","45","body_parts","body_parts","","","","","","0","","0","","","","2000","1","1","45","44","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","Stimuli/Experimental_stims/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","50","50","NaN","0.09","","","","","","","","","","chosen","1","gain5","no_gain6","1"
"null","","final_decisions_confirmation","html-keyboard-response","840","1490273","0.0-4.0-39.0-1.0-0.0","12","11","0","0","","","","","null","","","","37","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","841","1490377","0.0-4.0-39.0-3.0","12","11","0","0","","","","","null","","","","37","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"91","","final_decisions","html-keyboard-response","842","1490471","0.0-4.0-40.0-0.0","12","11","0","0","","","","","50","","","","38","1","17","outdoor_scenes","outdoor_scenes","","","","","","0","","0","","","","1000","1","1","17","23","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","50","50","NaN","0.091","","","","","","","","","","chosen","0","no_gain2","gain1","0"
"null","","final_decisions_confirmation","html-keyboard-response","843","1490474","0.0-4.0-40.0-1.0-0.0","12","11","0","0","","","","","null","","","","38","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","844","1490589","0.0-4.0-40.0-3.0","12","11","0","0","","","","","null","","","","38","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"83","","final_decisions","html-keyboard-response","845","1490674","0.0-4.0-41.0-0.0","12","11","0","0","","","","","50","","","","39","1","44","objects","body_parts","","","","","","0","","0","","","","1000","1","1","44","58","body_parts","objects","Stimuli/Experimental_stims/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","50","50","NaN","0.083","","","","","","","","","","chosen","0","no_gain6","gain4","0"
"null","","final_decisions_confirmation","html-keyboard-response","846","1490678","0.0-4.0-41.0-1.0-0.0","12","11","0","0","","","","","null","","","","39","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","847","1490786","0.0-4.0-41.0-3.0","12","11","0","0","","","","","null","","","","39","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"89","","final_decisions","html-keyboard-response","848","1490876","0.0-4.0-42.0-0.0","12","11","0","0","","","","","50","","","","40","1","57","faces","objects","","","","","","0","","0","","","","2000","1","1","57","33","objects","faces","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","NaN","0.089","","","","","","","","","","unchosen","0","no_gain4","gain1","0"
"null","","final_decisions_confirmation","html-keyboard-response","849","1490880","0.0-4.0-42.0-1.0-0.0","12","11","0","0","","","","","null","","","","40","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","850","1490984","0.0-4.0-42.0-3.0","12","11","0","0","","","","","null","","","","40","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"99","","final_decisions","html-keyboard-response","851","1491086","0.0-4.0-43.0-0.0","12","11","0","0","","","","","50","","","","41","1","36","outdoor_scenes","body_parts","","","","","","0","","0","","","","1500","1","1","36","22","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","NaN","0.099","","","","","","","","","","unchosen","0","no_gain3","gain3","0"
"null","","final_decisions_confirmation","html-keyboard-response","852","1491090","0.0-4.0-43.0-1.0-0.0","12","11","0","0","","","","","null","","","","41","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","853","1491194","0.0-4.0-43.0-3.0","12","11","0","0","","","","","null","","","","41","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"120","","final_decisions","html-keyboard-response","854","1491317","0.0-4.0-44.0-0.0","12","11","0","0","","","","","50","","","","42","1","24","objects","faces","","","","","","0","","0","","","","3000","1","1","24","57","faces","objects","Stimuli/Experimental_stims/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","NaN","0.12","","","","","","","","","","unchosen","1","gain4","no_gain4","1"
"null","","final_decisions_confirmation","html-keyboard-response","855","1491321","0.0-4.0-44.0-1.0-0.0","12","11","0","0","","","","","null","","","","42","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","856","1491427","0.0-4.0-44.0-3.0","12","11","0","0","","","","","null","","","","42","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"136","","final_decisions","html-keyboard-response","857","1491565","0.0-4.0-45.0-0.0","12","11","0","0","","","","","50","","","","43","1","53","outdoor_scenes","objects","","","","","","0","","0","","","","3000","1","1","53","18","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","NaN","0.136","","","","","","","","","","unchosen","0","no_gain6","gain2","0"
"null","","final_decisions_confirmation","html-keyboard-response","858","1491569","0.0-4.0-45.0-1.0-0.0","12","11","0","0","","","","","null","","","","43","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","859","1491674","0.0-4.0-45.0-3.0","12","11","0","0","","","","","null","","","","43","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"118","","final_decisions","html-keyboard-response","860","1491794","0.0-4.0-46.0-0.0","12","11","0","0","","","","","50","","","","44","1","14","body_parts","outdoor_scenes","","","","","","0","","0","","","","2000","1","1","14","36","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","50","50","NaN","0.118","","","","","","","","","","unchosen","1","gain6","no_gain3","1"
"null","","final_decisions_confirmation","html-keyboard-response","861","1491798","0.0-4.0-46.0-1.0-0.0","12","11","0","0","","","","","null","","","","44","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","NaN","","","","","","","","","","","","","",""
"null","","iti_final_decisions","html-keyboard-response","862","1491906","0.0-4.0-46.0-3.0","12","11","0","0","","","","","null","","","","44","","","","","","","","","","","","","","","","","","1","","","","","","","","","NaN","0.1","","","","","","","","","","","","","",""
"135","","final_decisions","html-keyboard-response","863","1492042","0.0-4.0-47.0-0.0","12","11","0","0","","","","","50","","","","45","1","48","outdoor_scenes","objects","","","","","","0","","0","","","","1000","1","1","48","14","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","50","50","NaN","0.135","","","","","","","","","","unchosen","0","no_gain1","gain6","0"
