"rt","responses","ttype","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","warning","missed_checkup","success","start_time","view_history","repeat_instructions","key_press","response","stimulus_index","path","index","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","response_ends_trial","trial_duration","scramble_acc","stimulus_id","isi","item_id","outcome","response_rt","deliberation_reward_tally"
"null","","isi_outcome_learning","html-keyboard-response","423","151463","0.0-3.0-4.0-1.0","1","1","0","0","","","","","null","","","","2","","","","","","","","","","","","","","","","0","","","","","","","","","6689.505000000002","0.1","","","","","","","","",""
"87","","show_reward","html-keyboard-response","424","151552","0.0-3.0-4.0-2.0","1","1","0","0","","","","","50","gain","","","2","","","","","","","","0","","","","","","","","0","","","","","","","","","6689.605000000002","0.087","","","","","","","","87",""
"null","","iti_outcome_learning","html-keyboard-response","425","151662","0.0-3.0-4.0-3.0","1","1","0","0","","","","","null","","","","2","","","","","","","","","","","","","","","","0","","","","","","","","","6689.692000000003","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","426","153168","0.0-3.0-5.0-0.0","1","1","0","0","","","","","null","","","","3","","","","","","","","","","1","","","","1000","","0","","","","","","","","","6689.792000000003","1.5","","","","NaN","2000","prac1","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","427","153280","0.0-3.0-5.0-1.0","1","1","0","0","","","","","null","","","","3","","","","","","","","","","","","","","","","0","","","","","","","","","6691.292000000003","0.1","","","","","","","","",""
"199","","show_reward","html-keyboard-response","428","153481","0.0-3.0-5.0-2.0","1","1","0","0","","","","","50","gain","","","3","","","","","","","","0","","","","","","","","0","","","","","","","","","6691.3920000000035","0.199","","","","","","","","199",""
"null","","iti_outcome_learning","html-keyboard-response","429","153590","0.0-3.0-5.0-3.0","1","1","0","0","","","","","null","","","","3","","","","","","","","","","","","","","","","0","","","","","","","","","6691.591000000003","0.1","","","","","","","","",""
"1344","","practice_over","html-keyboard-response","430","154935","0.0-3.0-5.0-4.0-0.0","1","1","0","0","","","","","83","","","","99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"749","","start_run","html-keyboard-response","431","155685","0.0-3.0-5.0-4.0-1.0","1","1","0","0","","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","432","157193","0.0-3.0-6.0-0.0","1","1","0","0","","","","","null","","","","4","","","","","","","","","","0","","","","3000","","1","","","","","","","","","0","1.5","","","","28","1500","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","433","157301","0.0-3.0-6.0-1.0","1","1","0","0","","","","","null","","","","4","","","","","","","","","","","","","","","","1","","","","","","","","","1.5","0.1","","","","","","","","",""
"268","","show_reward","html-keyboard-response","434","157570","0.0-3.0-6.0-2.0","1","1","0","0","","","","","50","gain","","","4","","","","","","","","0","","","","","","","","1","","","","","","","","","1.6","0.268","","","","","","","","268",""
"null","","iti_outcome_learning","html-keyboard-response","435","157680","0.0-3.0-6.0-3.0","1","1","0","0","","","","","null","","","","4","","","","","","","","","","","","","","","","1","","","","","","","","","1.868","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","436","159192","0.0-3.0-7.0-0.0","1","1","0","0","","","","","null","","","","5","","","","","","","","","","0","","","","2000","","1","","","","","","","","","1.9680000000000002","1.5","","","","19","1500","C","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","437","159301","0.0-3.0-7.0-1.0","1","1","0","0","","","","","null","","","","5","","","","","","","","","","","","","","","","1","","","","","","","","","3.468","0.1","","","","","","","","",""
"200","","show_reward","html-keyboard-response","438","159502","0.0-3.0-7.0-2.0","1","1","0","0","","","","","50","gain","","","5","","","","","","","","0","","","","","","","","1","","","","","","","","","3.568","0.2","","","","","","","","200",""
"null","","iti_outcome_learning","html-keyboard-response","439","159610","0.0-3.0-7.0-3.0","1","1","0","0","","","","","null","","","","5","","","","","","","","","","","","","","","","1","","","","","","","","","3.7680000000000002","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","440","161119","0.0-3.0-8.0-0.0","1","1","0","0","","","","","null","","","","6","","","","","","","","","","0","","","","1500","","1","","","","","","","","","3.8680000000000003","1.5","","","","28","3000","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","441","161226","0.0-3.0-8.0-1.0","1","1","0","0","","","","","null","","","","6","","","","","","","","","","","","","","","","1","","","","","","","","","5.368","0.1","","","","","","","","",""
"297","","show_reward","html-keyboard-response","442","161524","0.0-3.0-8.0-2.0","1","1","0","0","","","","","50","gain","","","6","","","","","","","","0","","","","","","","","1","","","","","","","","","5.468","0.297","","","","","","","","297",""
"null","","iti_outcome_learning","html-keyboard-response","443","161630","0.0-3.0-8.0-3.0","1","1","0","0","","","","","null","","","","6","","","","","","","","","","","","","","","","1","","","","","","","","","5.765","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","444","163135","0.0-3.0-9.0-0.0","1","1","0","0","","","","","null","","","","7","","","","","","","","","","0","","","","1000","","1","","","","","","","","","5.864999999999999","1.5","","","","53","1000","G","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","445","163237","0.0-3.0-9.0-1.0","1","1","0","0","","","","","null","","","","7","","","","","","","","","","","","","","","","1","","","","","","","","","7.364999999999999","0.1","","","","","","","","",""
"28","","show_reward","html-keyboard-response","446","163266","0.0-3.0-9.0-2.0","1","1","0","0","","","","","50","gain","","","7","","","","","","","","0","","","","","","","","1","","","","","","","","","7.464999999999999","0.028","","","","","","","","28",""
"null","","iti_outcome_learning","html-keyboard-response","447","163378","0.0-3.0-9.0-3.0","1","1","0","0","","","","","null","","","","7","","","","","","","","","","","","","","","","1","","","","","","","","","7.4929999999999986","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","448","164887","0.0-3.0-10.0-0.0","1","1","0","0","","","","","null","","","","8","","","","","","","","","","0","","","","3000","","1","","","","","","","","","7.592999999999998","1.5","","","","34","2000","J","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","449","164991","0.0-3.0-10.0-1.0","1","1","0","0","","","","","null","","","","8","","","","","","","","","","","","","","","","1","","","","","","","","","9.092999999999998","0.1","","","","","","","","",""
"48","","show_reward","html-keyboard-response","450","165040","0.0-3.0-10.0-2.0","1","1","0","0","","","","","50","gain","","","8","","","","","","","","0","","","","","","","","1","","","","","","","","","9.192999999999998","0.048","","","","","","","","48",""
"null","","iti_outcome_learning","html-keyboard-response","451","165146","0.0-3.0-10.0-3.0","1","1","0","0","","","","","null","","","","8","","","","","","","","","","","","","","","","1","","","","","","","","","9.240999999999998","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","452","166648","0.0-3.0-11.0-0.0","1","1","0","0","","","","","null","","","","9","","","","","","","","","","0","","","","1000","","1","","","","","","","","","9.340999999999998","1.5","","","","51","1000","E","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","453","166761","0.0-3.0-11.0-1.0","1","1","0","0","","","","","null","","","","9","","","","","","","","","","","","","","","","1","","","","","","","","","10.840999999999998","0.1","","","","","","","","",""
"187","","show_reward","html-keyboard-response","454","166949","0.0-3.0-11.0-2.0","1","1","0","0","","","","","50","gain","","","9","","","","","","","","0","","","","","","","","1","","","","","","","","","10.940999999999997","0.187","","","","","","","","187",""
"null","","iti_outcome_learning","html-keyboard-response","455","167057","0.0-3.0-11.0-3.0","1","1","0","0","","","","","null","","","","9","","","","","","","","","","","","","","","","1","","","","","","","","","11.127999999999997","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","456","168567","0.0-3.0-12.0-0.0","1","1","0","0","","","","","null","","","","10","","","","","","","","","","0","","","","2000","","1","","","","","","","","","11.227999999999996","1.5","","","","34","1000","J","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","457","168672","0.0-3.0-12.0-1.0","1","1","0","0","","","","","null","","","","10","","","","","","","","","","","","","","","","1","","","","","","","","","12.727999999999996","0.1","","","","","","","","",""
"187","","show_reward","html-keyboard-response","458","168861","0.0-3.0-12.0-2.0","1","1","0","0","","","","","50","gain","","","10","","","","","","","","0","","","","","","","","1","","","","","","","","","12.827999999999996","0.187","","","","","","","","187",""
"null","","iti_outcome_learning","html-keyboard-response","459","168965","0.0-3.0-12.0-3.0","1","1","0","0","","","","","null","","","","10","","","","","","","","","","","","","","","","1","","","","","","","","","13.014999999999995","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","460","170472","0.0-3.0-13.0-0.0","1","1","0","0","","","","","null","","","","11","","","","","","","","","","0","","","","1000","","1","","","","","","","","","13.114999999999995","1.5","","","","21","3500","A","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","461","170585","0.0-3.0-13.0-1.0","1","1","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","","1","","","","","","","","","14.614999999999995","0.1","","","","","","","","",""
"128","","show_reward","html-keyboard-response","462","170714","0.0-3.0-13.0-2.0","1","1","0","0","","","","","50","gain","","","11","","","","","","","","0","","","","","","","","1","","","","","","","","","14.714999999999995","0.128","","","","","","","","128",""
"null","","iti_outcome_learning","html-keyboard-response","463","170822","0.0-3.0-13.0-3.0","1","1","0","0","","","","","null","","","","11","","","","","","","","","","","","","","","","1","","","","","","","","","14.842999999999995","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","464","172329","0.0-3.0-14.0-0.0","1","1","0","0","","","","","null","","","","12","","","","","","","","","","0","","","","1000","","1","","","","","","","","","14.942999999999994","1.5","","","","28","3000","F","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","465","172439","0.0-3.0-14.0-1.0","1","1","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","","1","","","","","","","","","16.442999999999994","0.1","","","","","","","","",""
"141","","show_reward","html-keyboard-response","466","172582","0.0-3.0-14.0-2.0","1","1","0","0","","","","","50","gain","","","12","","","","","","","","0","","","","","","","","1","","","","","","","","","16.542999999999996","0.141","","","","","","","","141",""
"null","","iti_outcome_learning","html-keyboard-response","467","172690","0.0-3.0-14.0-3.0","1","1","0","0","","","","","null","","","","12","","","","","","","","","","","","","","","","1","","","","","","","","","16.683999999999994","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","468","174197","0.0-3.0-15.0-0.0","1","1","0","0","","","","","null","","","","13","","","","","","","","","","0","","","","3000","","1","","","","","","","","","16.783999999999995","1.5","","","","17","3000","B","gain","",""
"null","","isi_outcome_learning","html-keyboard-response","469","174301","0.0-3.0-15.0-1.0","1","1","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","","1","","","","","","","","","18.283999999999995","0.1","","","","","","","","",""
"150","","show_reward","html-keyboard-response","470","174453","0.0-3.0-15.0-2.0","1","1","0","0","","","","","50","gain","","","13","","","","","","","","0","","","","","","","","1","","","","","","","","","18.383999999999997","0.15","","","","","","","","150",""
"null","","iti_outcome_learning","html-keyboard-response","471","174561","0.0-3.0-15.0-3.0","1","1","0","0","","","","","null","","","","13","","","","","","","","","","","","","","","","1","","","","","","","","","18.533999999999995","0.1","","","","","","","","",""
"null","","show_chosen_item","html-keyboard-response","472","176072","0.0-3.0-16.0-0.0","1","1","0","0","","","","","null","","","","14","","","","","","","","","","0","","","","1000","","1","","","","","","","","","18.633999999999997","1.5","","","","21","2000","A","no_gain","",""
"null","","isi_outcome_learning","html-keyboard-response","473","176181","0.0-3.0-16.0-1.0","1","1","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","","1","","","","","","","","","20.133999999999997","0.1","","","","","","","","",""
"26","","show_reward","html-keyboard-response","474","176207","0.0-3.0-16.0-2.0","1","1","0","0","","","","","50","gain","","","14","","","","","","","","0","","","","","","","","1","","","","","","","","","20.233999999999998","0.026","","","","","","","","26",""
"null","","iti_outcome_learning","html-keyboard-response","475","176311","0.0-3.0-16.0-3.0","1","1","0","0","","","","","null","","","","14","","","","","","","","","","","","","","","","1","","","","","","","","","20.259999999999998","0.1","","","","","","","","",""
