"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","onset","duration","warning","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","response_ends_trial","trial_duration","scramble_acc","chosen_left","old_pair","pair_type","old_response","pair_acc","choice_type","reward_type","stimulus_id","outcome_response","outcome_rt","outcome_acc"
"","iti_memory","","html-keyboard-response","517","268966","0.0-3.0-34.0-3.0","11","1234","11","null","","","","null","","32","","","","","","","","","","","1","","","","","","","","","95.3","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","518","270471","0.0-3.0-35.0-0.0","11","1234","11","null","","","","null","","33","","","1","G","0","","","","1000","2","1","58","17","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","","96.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","519","270982","0.0-3.0-35.0-2.0-0.0","11","1234","11","null","","","","null","","33","","","1","","","","","","","","1","","","","","","","","","97.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","520","271485","0.0-3.0-35.0-3.0","11","1234","11","null","","","","null","","33","","","","","","","","","","","1","","","","","","","","","98.3","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","521","272994","0.0-3.0-36.0-0.0","11","1234","11","null","","","","null","","34","","","1","C","0","","","","1000","2","1","23","45","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","","","98.8","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","522","273504","0.0-3.0-36.0-2.0-0.0","11","1234","11","null","","","","null","","34","","","1","","","","","","","","1","","","","","","","","","100.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","523","274010","0.0-3.0-36.0-3.0","11","1234","11","null","","","","null","","34","","","","","","","","","","","1","","","","","","","","","100.8","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","524","275521","0.0-3.0-37.0-0.0","11","1234","11","null","","","","null","","35","","","1","A","0","","","","2000","2","1","18","50","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","","","101.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","525","276025","0.0-3.0-37.0-2.0-0.0","11","1234","11","null","","","","null","","35","","","1","","","","","","","","1","","","","","","","","","102.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","526","277539","0.0-3.0-37.0-3.0","11","1234","11","null","","","","null","","35","","","","","","","","","","","1","","","","","","","","","103.3","1.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","527","279050","0.0-3.0-38.0-0.0","11","1234","11","null","","","","null","","36","","","1","NaN","0","","","","3000","2","1","55","26","objects","faces","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/faces/art-hauntington-jzY0KRJopEI-unsplash.jpg","","","104.8","1.5","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","528","279561","0.0-3.0-38.0-2.0-0.0","11","1234","11","null","","","","null","","36","","","1","","","","","","","","1","","","","","","","","","106.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","529","282073","0.0-3.0-38.0-3.0","11","1234","11","null","","","","null","","36","","","","","","","","","","","1","","","","","","","","","106.8","2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","530","283585","0.0-3.0-39.0-0.0","11","1234","11","null","","","","null","","37","","","1","NaN","0","","","","1500","2","1","22","41","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","","109.3","1.5","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","531","284096","0.0-3.0-39.0-2.0-0.0","11","1234","11","null","","","","null","","37","","","1","","","","","","","","1","","","","","","","","","110.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","532","285106","0.0-3.0-39.0-3.0","11","1234","11","null","","","","null","","37","","","","","","","","","","","1","","","","","","","","","111.3","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","533","286610","0.0-3.0-40.0-0.0","11","1234","11","null","","","","null","","38","","","1","L","0","","","","1000","2","1","39","33","body_parts","faces","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","112.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","534","287122","0.0-3.0-40.0-2.0-0.0","11","1234","11","null","","","","null","","38","","","1","","","","","","","","1","","","","","","","","","113.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","535","287631","0.0-3.0-40.0-3.0","11","1234","11","null","","","","null","","38","","","","","","","","","","","1","","","","","","","","","114.3","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","536","289145","0.0-3.0-41.0-0.0","11","1234","11","null","","","","null","","39","","","1","D","0","","","","1000","2","1","53","34","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","","","114.8","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","537","289654","0.0-3.0-41.0-2.0-0.0","11","1234","11","null","","","","null","","39","","","1","","","","","","","","1","","","","","","","","","116.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","538","290162","0.0-3.0-41.0-3.0","11","1234","11","null","","","","null","","39","","","","","","","","","","","1","","","","","","","","","116.8","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","539","291673","0.0-3.0-42.0-0.0","11","1234","11","null","","","","null","","40","","","1","B","0","","","","2000","2","1","22","29","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","117.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","540","292182","0.0-3.0-42.0-2.0-0.0","11","1234","11","null","","","","null","","40","","","1","","","","","","","","1","","","","","","","","","118.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","541","293690","0.0-3.0-42.0-3.0","11","1234","11","null","","","","null","","40","","","","","","","","","","","1","","","","","","","","","119.3","1.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","542","295203","0.0-3.0-43.0-0.0","11","1234","11","null","","","","null","","41","","","1","NaN","0","","","","1500","2","1","53","29","objects","faces","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","120.8","1.5","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","543","295713","0.0-3.0-43.0-2.0-0.0","11","1234","11","null","","","","null","","41","","","1","","","","","","","","1","","","","","","","","","122.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","544","296722","0.0-3.0-43.0-3.0","11","1234","11","null","","","","null","","41","","","","","","","","","","","1","","","","","","","","","122.8","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","545","298230","0.0-3.0-44.0-0.0","11","1234","11","null","","","","null","","42","","","1","NaN","0","","","","3500","2","1","37","12","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","123.8","1.5","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","546","298744","0.0-3.0-44.0-2.0-0.0","11","1234","11","null","","","","null","","42","","","1","","","","","","","","1","","","","","","","","","125.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","547","301750","0.0-3.0-44.0-3.0","11","1234","11","null","","","","null","","42","","","","","","","","","","","1","","","","","","","","","125.8","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","548","303261","0.0-3.0-45.0-0.0","11","1234","11","null","","","","null","","43","","","1","NaN","0","","","","1000","2","1","33","58","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","128.8","1.5","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","549","303765","0.0-3.0-45.0-2.0-0.0","11","1234","11","null","","","","null","","43","","","1","","","","","","","","1","","","","","","","","","130.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","550","304274","0.0-3.0-45.0-3.0","11","1234","11","null","","","","null","","43","","","","","","","","","","","1","","","","","","","","","130.8","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","551","305784","0.0-3.0-46.0-0.0","11","1234","11","null","","","","null","","44","","","1","E","0","","","","2000","2","1","48","41","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","","","131.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","552","306296","0.0-3.0-46.0-2.0-0.0","11","1234","11","null","","","","null","","44","","","1","","","","","","","","1","","","","","","","","","132.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","553","307800","0.0-3.0-46.0-3.0","11","1234","11","null","","","","null","","44","","","","","","","","","","","1","","","","","","","","","133.3","1.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","554","309314","0.0-3.0-47.0-0.0","11","1234","11","null","","","","null","","45","","","1","NaN","0","","","","1000","2","1","54","25","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","134.8","1.5","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","555","309824","0.0-3.0-47.0-2.0-0.0","11","1234","11","null","","","","null","","45","","","1","","","","","","","","1","","","","","","","","","136.3","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","556","310338","0.0-3.0-47.0-3.0","11","1234","11","null","","","","null","","45","","","","","","","","","","","1","","","","","","","","","136.8","0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","557","311842","0.0-3.0-48.0-0.0","11","1234","11","null","","","","null","","46","","","1","I","0","","","","3000","2","1","40","15","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/klara-kulikova-TcUfF24fUMY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","137.3","1.5","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","",""
"","memory_no_response","","html-keyboard-response","558","312350","0.0-3.0-48.0-2.0-0.0","11","1234","11","null","","","","null","","46","","","1","","","","","","","","1","","","","","","","","","138.8","0.5","1","","","","","","","","","","","","","","","","","","","","","","",""
